i,j,log_odds
Thy,HTN,0.259651693931402
Thy,TJ,0.139973947943553
Thy,Liv,0.326441915603421
Thy,Myc,0.070013827272778
Thy,NTJ,0.0893821274821274
Thy,Gas,0.19059250327784
Thy,End,0.692624813459511
Thy,GIO,0.0784440119336323
Thy,IjO,0.09443056208602
Thy,NuO,0.252059808903073
Thy,URO,0.0655784533521629
Thy,RIn,0.161912273316392
Thy,Bac,0.134115722828087
Thy,Bac,0.134115722828087
Thy,Lup,0.240980531780418
Thy,UGI,0.208850396702753
Thy,Vir,0.0863292086651065
Thy,DM,0.125994484032048
Thy,Gen,0.0726627875107113
UGI,Her,0.622773268559005
UGI,Ane,0.203553320617552
UGI,Ast,0.495337126438755
UGI,Bil,0.555249408449948
UGI,Bur,0.18056000860707
UGI,COPD,0.230823890201448
UGI,Hea,0.310338222506911
UGI,Vei,0.147977194369748
UGI,Lip,0.233242751391024
UGI,Jaw,0.104411519851709
UGI,Ear,0.156601838062938
UGI,GIH,0.728843962653855
UGI,HA,0.324934882410597
UGI,HTN,0.314515365638224
UGI,IIn,0.149120641873674
UGI,TJ,0.132326622022942
UGI,Liv,0.232134490138109
UGI,LGI,0.229225218761877
UGI,Myc,0.0562376350296062
UGI,NTJ,0.250794002067172
UGI,Gas,0.629635276779341
UGI,Ost,0.198334686220478
UGI,GIO,0.825330579961543
UGI,InO,0.106733285792776
UGI,IjO,0.0743775024658301
UGI,LRO,0.0792787028752968
UGI,NuO,0.085994825961783
UGI,URO,0.391661112048959
UGI,Pan,0.687422410182442
UGI,RIn,0.370522792402663
UGI,Bac,0.334714549152929
UGI,Bac,0.334714549152929
UGI,Spr,0.0731759228768943
UGI,Lup,0.36935009326809
UGI,Vir,0.135904116974245
UGI,Gen,0.0797514078098794
Vir,Her,0.110360307565392
Vir,Def,0.0600351870757099
Vir,Ast,0.112025440715873
Vir,Bac,0.480920886954061
Vir,Bac,0.480920886954061
Vir,Bur,0.376266499613795
Vir,NIn,0.457084050643175
Vir,COPD,0.191875190742979
Vir,CIj,0.197347283884959
Vir,Mou,0.227048566107569
Vir,Hea,0.0559124680719979
Vir,Uri,0.203919830727648
Vir,Vei,0.160016066043199
Vir,Jaw,0.316895183215984
Vir,Ear,0.108344382773901
Vir,Eye,0.161156551688487
Vir,Fr,0.315593549889438
Vir,GIH,0.261038876807818
Vir,TJ,0.16206917777025
Vir,Liv,0.584582267602301
Vir,LGI,0.0907994608779644
Vir,Myc,0.500107868296891
Vir,NTJ,0.0249156770381824
Vir,Gas,0.325762145230387
Vir,Wou,0.0986963077762563
Vir,GIO,0.0730755557625262
Vir,InO,0.656016308839295
Vir,SInf,0.465886125458658
Vir,IjO,0.23959565223059
Vir,SkO,0.737994205715672
Vir,URO,0.134721520629931
Vir,Poi,0.220981594024441
Vir,RIn,0.585189812730697
Vir,SIn,0.498109239149615
Vir,Bac,0.0582350027040728
Vir,Bac,0.0582350027040728
Vir,Spr,0.29352546345773
Vir,SuIj,0.362920230215167
Vir,UGI,0.107716269093835
Vir,Neo,0.0832307304703955
Vir,Gen,0.349195413443261
DM,Ast,0.163564849345683
DM,Art,0.144593490698724
DM,Hea,0.0517073752744559
DM,Lip,1.06867473964489
DM,Gou,0.382404054558657
DM,HTN,0.863328197980258
DM,Liv,0.792486878389272
DM,Myc,0.0997448183524723
DM,NTJ,0.114354184434897
DM,End,0.249176377297505
DM,NuO,1.09523263990465
DM,Pan,0.331058482378081
DM,RIn,0.114527239953734
DM,SIn,0.169689291038047
DM,Bac,0.0385713928463059
DM,Bac,0.0385713928463059
DM,Thy,0.117449547855316
DM,UGI,0.215592485937439
Neo,Her,0.445679837492997
Neo,Ane,0.202945548404805
Neo,Bil,0.163758340392007
Neo,Art,0.190500830269441
Neo,Hea,0.0703589454811764
Neo,Uri,0.0807392866140986
Neo,Vei,0.516593376947771
Neo,Lip,0.166746765742195
Neo,Jaw,0.15795202540171
Neo,Ear,0.129744445764526
Neo,Eye,0.242157249291361
Neo,GIH,0.821580777950537
Neo,HA,0.0768078267575819
Neo,HTN,0.0641211746411145
Neo,TJ,0.147366597529346
Neo,Liv,0.183741364619679
Neo,LGI,0.704481875821659
Neo,Myc,0.238730519705082
Neo,NTJ,0.177378427685801
Neo,Gas,0.437493000027417
Neo,End,0.245736894325366
Neo,GIO,0.380457117987965
Neo,InO,0.114105407279632
Neo,SInf,0.211853702302168
Neo,IjO,0.0442464316401904
Neo,NuO,0.0452951519929301
Neo,SkO,0.852234332336618
Neo,URO,0.0802998128173123
Neo,RIn,0.27417197332362
Neo,SIn,0.0768812005430356
Neo,Bac,0.130791160032109
Neo,Bac,0.130791160032109
Neo,Spr,0.158987671411415
Neo,Thy,0.116098708900327
Neo,UGI,0.260141222987033
Neo,Vir,0.44167710929255
Neo,Gen,0.478656214150845
Con,Her,0.140942340818581
Con,Her,0.140942340818581
Con,Def,1.54394508202911
Con,Def,1.54394508202911
Con,CVD,0.172268875577689
Con,CVD,0.172268875577689
Con,Hea,0.104760432248566
Con,Hea,0.104760432248566
Con,Uri,0.09944436791123
Con,Uri,0.09944436791123
Con,Vei,0.0733726552370159
Con,Vei,0.0733726552370159
Con,Jaw,0.14849269961488
Con,Jaw,0.14849269961488
Con,Ear,0.176090390335296
Con,Ear,0.176090390335296
Con,Eye,0.251502885995087
Con,Eye,0.251502885995087
Con,HA,0.169631530587215
Con,HA,0.169631530587215
Con,TJ,0.307692834339191
Con,TJ,0.307692834339191
Con,Myc,0.406313240865979
Con,Myc,0.406313240865979
Con,NTJ,0.522299326559383
Con,NTJ,0.522299326559383
Con,Bone,0.250202354946994
Con,Bone,0.250202354946994
Con,Con,0.769264226677248
Con,Con,0.769264226677248
Con,Con,0.769264226677248
Con,Con,0.769264226677248
Con,NSO,0.0732710293397856
Con,NSO,0.0732710293397856
Con,SkO,0.385459513848679
Con,SkO,0.385459513848679
Con,URO,0.116024945851386
Con,URO,0.116024945851386
Con,RIn,0.165743716178219
Con,RIn,0.165743716178219
Con,Bac,0.454145864753833
Con,Bac,0.454145864753833
Con,Bac,0.454145864753833
Con,Bac,0.454145864753833
Con,Spr,0.341787766409419
Con,Spr,0.341787766409419
Con,UGI,0.0801605821694977
Con,UGI,0.0801605821694977
Con,Vir,0.120535702636442
Con,Vir,0.120535702636442
Con,Gen,0.187030149131169
Con,Gen,0.187030149131169
Gen,Her,0.282090866175794
Gen,Def,0.0505898306699923
Gen,Ast,0.0553857532568326
Gen,CIj,0.130178799127436
Gen,Hea,0.107794759932415
Gen,Uri,0.556309267951363
Gen,Vei,0.278635779815328
Gen,Lip,0.286324766270475
Gen,Jaw,0.167423296710452
Gen,Ear,0.158987471073565
Gen,Eye,0.131119300015318
Gen,GIH,0.200587188376839
Gen,HA,0.165744804201781
Gen,HTN,0.202192577018575
Gen,TJ,0.214554221526415
Gen,Liv,0.11731536250105
Gen,Myc,0.314983609736025
Gen,NTJ,0.243513397953634
Gen,Gas,0.104830771643127
Gen,End,0.733004433184781
Gen,GIO,0.136374067395733
Gen,InO,0.136902293792875
Gen,SInf,0.0775641886554671
Gen,IjO,0.113117854136544
Gen,NuO,0.0564871649686458
Gen,SkO,0.305476752099972
Gen,URO,0.154893485437482
Gen,Par,0.337767645861449
Gen,RIn,0.336956961098838
Gen,SIn,0.1717227032996
Gen,Spi,0.757940745936155
Gen,Bac,0.268980255397138
Gen,Bac,0.268980255397138
Gen,Spr,0.189003173277375
Gen,SuIj,0.0686436572388826
Gen,UGI,0.221493220691978
Gen,Vir,0.367012706432203
Gen,DM,0.0665769974981533
Gen,Neo,0.092787011544184
